frame_id,person_id,x,y,w,h,cls_id,video_name,video_length,time
469,9,687,437,149.0,303.0,1,Venice-2,600,15.6
469,10,1113,409,181.0,601.0,1,Venice-2,600,15.6
469,11,1453,413,169.0,397.0,1,Venice-2,600,15.6
469,12,555,425,137.0,299.0,1,Venice-2,600,15.6
469,13,105,387,367.0,691.0,1,Venice-2,600,15.6
469,15,415,463,41.0,107.0,1,Venice-2,600,15.6
469,16,377,457,47.0,117.0,1,Venice-2,600,15.6
469,23,555,455,37.0,79.0,1,Venice-2,600,15.6
469,24,525,459,33.0,77.0,1,Venice-2,600,15.6
469,26,1195,445,37.0,95.0,1,Venice-2,600,15.6
470,1,1213,387,307.0,687.0,1,Venice-2,600,15.633333333333333
470,2,1269,411,211.0,537.0,1,Venice-2,600,15.633333333333333
470,6,819,403,107.0,315.0,1,Venice-2,600,15.633333333333333
470,7,763,439,49.0,151.0,1,Venice-2,600,15.633333333333333
470,8,833,423,111.0,257.0,1,Venice-2,600,15.633333333333333
470,9,693,437,147.0,303.0,1,Venice-2,600,15.633333333333333
470,10,1117,409,181.0,601.0,1,Venice-2,600,15.633333333333333
470,11,1459,413,171.0,399.0,1,Venice-2,600,15.633333333333333
470,12,559,425,135.0,297.0,1,Venice-2,600,15.633333333333333
470,13,85,387,363.0,691.0,1,Venice-2,600,15.633333333333333
470,15,415,463,41.0,107.0,1,Venice-2,600,15.633333333333333
470,16,377,457,47.0,117.0,1,Venice-2,600,15.633333333333333
470,23,557,455,37.0,79.0,1,Venice-2,600,15.633333333333333
470,24,525,459,35.0,77.0,1,Venice-2,600,15.633333333333333
470,26,1193,445,39.0,95.0,1,Venice-2,600,15.633333333333333
471,1,1221,387,309.0,687.0,1,Venice-2,600,15.666666666666666
471,2,1273,411,211.0,537.0,1,Venice-2,600,15.666666666666666
471,6,819,403,107.0,315.0,1,Venice-2,600,15.666666666666666
471,7,761,439,49.0,151.0,1,Venice-2,600,15.666666666666666
471,8,837,423,111.0,257.0,1,Venice-2,600,15.666666666666666
471,9,697,437,147.0,303.0,1,Venice-2,600,15.666666666666666
471,10,1121,409,181.0,603.0,1,Venice-2,600,15.666666666666666
471,11,1465,413,175.0,401.0,1,Venice-2,600,15.666666666666666
471,12,563,425,135.0,297.0,1,Venice-2,600,15.666666666666666
471,13,63,387,359.0,691.0,1,Venice-2,600,15.666666666666666
471,15,415,463,41.0,107.0,1,Venice-2,600,15.666666666666666
471,16,377,457,47.0,117.0,1,Venice-2,600,15.666666666666666
471,23,557,455,37.0,79.0,1,Venice-2,600,15.666666666666666
471,24,525,459,35.0,77.0,1,Venice-2,600,15.666666666666666
471,26,1193,445,39.0,95.0,1,Venice-2,600,15.666666666666666
472,1,1227,387,311.0,687.0,1,Venice-2,600,15.7
472,2,1279,411,211.0,539.0,1,Venice-2,600,15.7
472,6,819,403,107.0,315.0,1,Venice-2,600,15.7
472,7,759,439,49.0,149.0,1,Venice-2,600,15.7
472,8,841,423,111.0,257.0,1,Venice-2,600,15.7
472,9,703,437,147.0,303.0,1,Venice-2,600,15.7
472,10,1125,409,181.0,603.0,1,Venice-2,600,15.7
472,11,1471,411,177.0,405.0,1,Venice-2,600,15.7
472,12,567,425,135.0,297.0,1,Venice-2,600,15.7
472,13,43,387,355.0,691.0,1,Venice-2,600,15.7
472,15,415,463,41.0,107.0,1,Venice-2,600,15.7
472,16,377,457,47.0,117.0,1,Venice-2,600,15.7
472,23,557,455,37.0,79.0,1,Venice-2,600,15.7
472,24,525,459,35.0,77.0,1,Venice-2,600,15.7
472,26,1193,445,37.0,95.0,1,Venice-2,600,15.7
473,1,1235,385,313.0,689.0,1,Venice-2,600,15.733333333333333
473,2,1283,411,211.0,539.0,1,Venice-2,600,15.733333333333333
473,6,819,403,107.0,315.0,1,Venice-2,600,15.733333333333333
473,7,757,439,49.0,149.0,1,Venice-2,600,15.733333333333333
473,8,845,423,111.0,257.0,1,Venice-2,600,15.733333333333333
473,9,707,437,147.0,303.0,1,Venice-2,600,15.733333333333333
473,10,1127,409,183.0,605.0,1,Venice-2,600,15.733333333333333
473,11,1477,411,179.0,407.0,1,Venice-2,600,15.733333333333333
473,12,569,423,135.0,297.0,1,Venice-2,600,15.733333333333333
473,13,21,387,351.0,691.0,1,Venice-2,600,15.733333333333333
473,15,415,463,41.0,107.0,1,Venice-2,600,15.733333333333333
473,16,377,457,47.0,117.0,1,Venice-2,600,15.733333333333333
473,23,557,455,37.0,79.0,1,Venice-2,600,15.733333333333333
473,24,525,459,35.0,77.0,1,Venice-2,600,15.733333333333333
473,26,1191,445,39.0,95.0,1,Venice-2,600,15.733333333333333
474,1,1241,385,315.0,689.0,1,Venice-2,600,15.766666666666667
474,2,1287,411,211.0,539.0,1,Venice-2,600,15.766666666666667
474,6,821,403,105.0,315.0,1,Venice-2,600,15.766666666666667
474,7,755,439,49.0,149.0,1,Venice-2,600,15.766666666666667
474,8,849,423,111.0,257.0,1,Venice-2,600,15.766666666666667
474,9,713,437,145.0,303.0,1,Venice-2,600,15.766666666666667
474,10,1131,409,183.0,605.0,1,Venice-2,600,15.766666666666667
474,11,1483,411,181.0,409.0,1,Venice-2,600,15.766666666666667
474,12,573,423,135.0,297.0,1,Venice-2,600,15.766666666666667
474,13,1,389,347.0,689.0,1,Venice-2,600,15.766666666666667
474,15,415,463,41.0,107.0,1,Venice-2,600,15.766666666666667
474,16,377,457,47.0,117.0,1,Venice-2,600,15.766666666666667
474,23,559,457,37.0,79.0,1,Venice-2,600,15.766666666666667
474,24,525,459,35.0,77.0,1,Venice-2,600,15.766666666666667
474,26,1191,445,39.0,95.0,1,Venice-2,600,15.766666666666667
475,1,1249,385,317.0,689.0,1,Venice-2,600,15.8
475,2,1291,411,213.0,539.0,1,Venice-2,600,15.8
475,6,821,403,105.0,315.0,1,Venice-2,600,15.8
475,7,753,439,49.0,149.0,1,Venice-2,600,15.8
475,8,853,425,111.0,257.0,1,Venice-2,600,15.8
475,9,717,437,145.0,303.0,1,Venice-2,600,15.8
475,10,1135,409,183.0,607.0,1,Venice-2,600,15.8
475,11,1489,411,183.0,411.0,1,Venice-2,600,15.8
475,12,577,423,133.0,295.0,1,Venice-2,600,15.8
475,13,1,389,321.0,689.0,1,Venice-2,600,15.8
475,15,415,463,41.0,107.0,1,Venice-2,600,15.8
475,16,377,457,47.0,117.0,1,Venice-2,600,15.8
475,23,559,455,37.0,81.0,1,Venice-2,600,15.8
475,24,525,459,35.0,77.0,1,Venice-2,600,15.8
475,26,1191,445,37.0,95.0,1,Venice-2,600,15.8
476,1,1255,385,319.0,689.0,1,Venice-2,600,15.833333333333334
476,2,1295,411,213.0,541.0,1,Venice-2,600,15.833333333333334
476,6,821,403,105.0,315.0,1,Venice-2,600,15.833333333333334
476,7,751,439,49.0,149.0,1,Venice-2,600,15.833333333333334
476,8,857,425,111.0,257.0,1,Venice-2,600,15.833333333333334
476,9,723,437,143.0,303.0,1,Venice-2,600,15.833333333333334
476,10,1139,409,183.0,607.0,1,Venice-2,600,15.833333333333334
476,11,1495,411,185.0,413.0,1,Venice-2,600,15.833333333333334
476,12,581,423,133.0,295.0,1,Venice-2,600,15.833333333333334
476,13,1,389,295.0,689.0,1,Venice-2,600,15.833333333333334
476,15,415,463,41.0,107.0,1,Venice-2,600,15.833333333333334
476,16,377,457,47.0,117.0,1,Venice-2,600,15.833333333333334
476,23,559,455,37.0,81.0,1,Venice-2,600,15.833333333333334
476,24,525,459,35.0,77.0,1,Venice-2,600,15.833333333333334
476,26,1189,445,39.0,95.0,1,Venice-2,600,15.833333333333334
477,1,1263,385,321.0,689.0,1,Venice-2,600,15.866666666666667
477,2,1299,411,215.0,541.0,1,Venice-2,600,15.866666666666667
477,6,821,403,105.0,315.0,1,Venice-2,600,15.866666666666667
477,7,749,439,49.0,149.0,1,Venice-2,600,15.866666666666667
477,8,863,425,109.0,257.0,1,Venice-2,600,15.866666666666667
477,9,727,437,143.0,301.0,1,Venice-2,600,15.866666666666667
477,10,1141,409,185.0,609.0,1,Venice-2,600,15.866666666666667
477,11,1501,409,187.0,417.0,1,Venice-2,600,15.866666666666667
477,12,585,423,133.0,295.0,1,Venice-2,600,15.866666666666667
477,13,1,389,271.0,689.0,1,Venice-2,600,15.866666666666667
477,15,415,463,41.0,107.0,1,Venice-2,600,15.866666666666667
477,16,377,457,47.0,117.0,1,Venice-2,600,15.866666666666667
477,23,559,455,37.0,81.0,1,Venice-2,600,15.866666666666667
477,24,527,459,33.0,77.0,1,Venice-2,600,15.866666666666667
477,26,1189,445,37.0,95.0,1,Venice-2,600,15.866666666666667
478,1,1269,385,323.0,689.0,1,Venice-2,600,15.9
478,2,1303,411,215.0,541.0,1,Venice-2,600,15.9
478,6,821,403,105.0,315.0,1,Venice-2,600,15.9
478,7,747,439,49.0,149.0,1,Venice-2,600,15.9
478,8,867,425,109.0,257.0,1,Venice-2,600,15.9
478,9,731,437,145.0,301.0,1,Venice-2,600,15.9
478,10,1145,409,185.0,609.0,1,Venice-2,600,15.9
478,11,1507,409,189.0,419.0,1,Venice-2,600,15.9
478,12,589,423,131.0,293.0,1,Venice-2,600,15.9
478,13,1,389,245.0,689.0,1,Venice-2,600,15.9
478,15,415,463,41.0,107.0,1,Venice-2,600,15.9
478,16,377,457,47.0,117.0,1,Venice-2,600,15.9
478,23,559,455,37.0,81.0,1,Venice-2,600,15.9
478,24,527,459,33.0,77.0,1,Venice-2,600,15.9
478,26,1189,445,37.0,95.0,1,Venice-2,600,15.9
479,1,1277,385,325.0,689.0,1,Venice-2,600,15.933333333333334
479,2,1309,411,213.0,541.0,1,Venice-2,600,15.933333333333334
479,6,821,403,105.0,315.0,1,Venice-2,600,15.933333333333334
479,7,745,439,49.0,149.0,1,Venice-2,600,15.933333333333334
479,8,871,425,109.0,257.0,1,Venice-2,600,15.933333333333334
479,9,737,437,143.0,301.0,1,Venice-2,600,15.933333333333334
479,10,1149,409,185.0,611.0,1,Venice-2,600,15.933333333333334
479,11,1513,409,191.0,421.0,1,Venice-2,600,15.933333333333334
479,12,593,423,131.0,293.0,1,Venice-2,600,15.933333333333334
479,13,1,389,219.0,689.0,1,Venice-2,600,15.933333333333334
479,15,415,463,41.0,107.0,1,Venice-2,600,15.933333333333334
479,16,377,457,47.0,117.0,1,Venice-2,600,15.933333333333334
479,23,559,455,37.0,81.0,1,Venice-2,600,15.933333333333334
479,24,527,459,35.0,77.0,1,Venice-2,600,15.933333333333334
479,26,1187,445,39.0,95.0,1,Venice-2,600,15.933333333333334
480,1,1283,385,327.0,689.0,1,Venice-2,600,15.966666666666667
480,2,1313,411,215.0,543.0,1,Venice-2,600,15.966666666666667
480,6,823,405,105.0,313.0,1,Venice-2,600,15.966666666666667
480,7,745,441,49.0,147.0,1,Venice-2,600,15.966666666666667
480,8,875,427,111.0,257.0,1,Venice-2,600,15.966666666666667
480,9,741,437,143.0,301.0,1,Venice-2,600,15.966666666666667
480,10,1153,409,185.0,611.0,1,Venice-2,600,15.966666666666667
480,11,1519,409,193.0,423.0,1,Venice-2,600,15.966666666666667
480,12,597,423,129.0,291.0,1,Venice-2,600,15.966666666666667
480,15,415,463,41.0,107.0,1,Venice-2,600,15.966666666666667
480,16,377,457,47.0,117.0,1,Venice-2,600,15.966666666666667
480,23,559,455,37.0,81.0,1,Venice-2,600,15.966666666666667
480,24,527,459,35.0,77.0,1,Venice-2,600,15.966666666666667
480,26,1187,445,37.0,95.0,1,Venice-2,600,15.966666666666667
481,1,1291,385,329.0,689.0,1,Venice-2,600,16.0
481,2,1317,411,215.0,543.0,1,Venice-2,600,16.0
481,6,823,405,105.0,311.0,1,Venice-2,600,16.0
481,7,743,441,49.0,145.0,1,Venice-2,600,16.0
481,8,879,427,111.0,257.0,1,Venice-2,600,16.0
481,9,747,437,141.0,301.0,1,Venice-2,600,16.0
481,10,1157,409,187.0,613.0,1,Venice-2,600,16.0
481,11,1525,409,197.0,427.0,1,Venice-2,600,16.0
481,12,601,423,129.0,291.0,1,Venice-2,600,16.0
481,15,415,463,41.0,107.0,1,Venice-2,600,16.0
481,16,377,457,47.0,117.0,1,Venice-2,600,16.0
481,23,559,455,37.0,81.0,1,Venice-2,600,16.0
481,24,527,459,35.0,77.0,1,Venice-2,600,16.0
481,26,1187,445,37.0,95.0,1,Venice-2,600,16.0
482,1,1297,385,331.0,689.0,1,Venice-2,600,16.033333333333335
482,2,1321,411,217.0,543.0,1,Venice-2,600,16.033333333333335
482,6,825,405,103.0,311.0,1,Venice-2,600,16.033333333333335
482,7,741,441,49.0,145.0,1,Venice-2,600,16.033333333333335
482,8,883,427,111.0,257.0,1,Venice-2,600,16.033333333333335
482,9,751,437,141.0,301.0,1,Venice-2,600,16.033333333333335
482,10,1161,409,189.0,613.0,1,Venice-2,600,16.033333333333335
482,11,1533,407,195.0,431.0,1,Venice-2,600,16.033333333333335
482,12,605,423,129.0,291.0,1,Venice-2,600,16.033333333333335
482,15,415,463,41.0,107.0,1,Venice-2,600,16.033333333333335
482,16,377,457,47.0,117.0,1,Venice-2,600,16.033333333333335
482,23,559,455,37.0,81.0,1,Venice-2,600,16.033333333333335
482,24,527,459,35.0,77.0,1,Venice-2,600,16.033333333333335
482,26,1185,445,39.0,95.0,1,Venice-2,600,16.033333333333335
483,1,1305,383,333.0,691.0,1,Venice-2,600,16.066666666666666
483,2,1325,411,217.0,543.0,1,Venice-2,600,16.066666666666666
483,6,825,405,105.0,311.0,1,Venice-2,600,16.066666666666666
483,7,739,441,49.0,145.0,1,Venice-2,600,16.066666666666666
483,8,887,427,111.0,257.0,1,Venice-2,600,16.066666666666666
483,9,757,437,139.0,301.0,1,Venice-2,600,16.066666666666666
483,10,1167,409,191.0,615.0,1,Venice-2,600,16.066666666666666
483,11,1541,407,193.0,433.0,1,Venice-2,600,16.066666666666666
483,12,609,423,127.0,289.0,1,Venice-2,600,16.066666666666666
483,15,415,463,41.0,107.0,1,Venice-2,600,16.066666666666666
483,16,377,457,47.0,117.0,1,Venice-2,600,16.066666666666666
483,23,559,455,37.0,81.0,1,Venice-2,600,16.066666666666666
483,24,527,459,35.0,79.0,1,Venice-2,600,16.066666666666666
483,26,1185,445,37.0,95.0,1,Venice-2,600,16.066666666666666
484,1,1311,383,335.0,691.0,1,Venice-2,600,16.1
484,2,1329,411,217.0,545.0,1,Venice-2,600,16.1
484,6,827,405,103.0,311.0,1,Venice-2,600,16.1
484,7,737,441,49.0,145.0,1,Venice-2,600,16.1
484,8,893,427,109.0,257.0,1,Venice-2,600,16.1
484,9,761,437,141.0,301.0,1,Venice-2,600,16.1
484,10,1173,409,193.0,617.0,1,Venice-2,600,16.1
484,11,1549,407,191.0,435.0,1,Venice-2,600,16.1
484,12,613,423,127.0,289.0,1,Venice-2,600,16.1
484,15,415,463,41.0,107.0,1,Venice-2,600,16.1
484,16,377,457,47.0,117.0,1,Venice-2,600,16.1
484,23,559,455,39.0,81.0,1,Venice-2,600,16.1
484,24,527,459,35.0,79.0,1,Venice-2,600,16.1
484,26,1185,445,37.0,95.0,1,Venice-2,600,16.1
485,1,1319,383,337.0,691.0,1,Venice-2,600,16.133333333333333
485,2,1333,411,219.0,545.0,1,Venice-2,600,16.133333333333333
485,6,827,405,105.0,311.0,1,Venice-2,600,16.133333333333333
485,7,737,441,47.0,145.0,1,Venice-2,600,16.133333333333333
485,8,897,429,109.0,257.0,1,Venice-2,600,16.133333333333333
485,9,765,437,141.0,301.0,1,Venice-2,600,16.133333333333333
485,10,1179,409,195.0,619.0,1,Venice-2,600,16.133333333333333
485,11,1557,407,191.0,437.0,1,Venice-2,600,16.133333333333333
485,12,617,423,125.0,287.0,1,Venice-2,600,16.133333333333333
485,15,415,463,41.0,107.0,1,Venice-2,600,16.133333333333333
485,16,377,457,47.0,117.0,1,Venice-2,600,16.133333333333333
485,23,561,455,37.0,81.0,1,Venice-2,600,16.133333333333333
485,24,527,459,35.0,79.0,1,Venice-2,600,16.133333333333333
485,26,1183,445,37.0,95.0,1,Venice-2,600,16.133333333333333
486,1,1325,383,339.0,691.0,1,Venice-2,600,16.166666666666668
486,2,1339,411,217.0,545.0,1,Venice-2,600,16.166666666666668
486,6,829,405,103.0,311.0,1,Venice-2,600,16.166666666666668
486,7,735,441,47.0,145.0,1,Venice-2,600,16.166666666666668
486,8,901,429,109.0,257.0,1,Venice-2,600,16.166666666666668
486,9,771,437,139.0,301.0,1,Venice-2,600,16.166666666666668
486,10,1185,409,197.0,621.0,1,Venice-2,600,16.166666666666668
486,11,1565,405,189.0,441.0,1,Venice-2,600,16.166666666666668
486,12,621,423,125.0,287.0,1,Venice-2,600,16.166666666666668
486,15,415,463,41.0,107.0,1,Venice-2,600,16.166666666666668
486,16,377,457,47.0,117.0,1,Venice-2,600,16.166666666666668
486,23,561,455,37.0,81.0,1,Venice-2,600,16.166666666666668
486,24,527,459,35.0,79.0,1,Venice-2,600,16.166666666666668
486,26,1183,445,37.0,95.0,1,Venice-2,600,16.166666666666668
487,1,1333,383,341.0,691.0,1,Venice-2,600,16.2
487,2,1343,411,219.0,545.0,1,Venice-2,600,16.2
487,6,829,405,105.0,309.0,1,Venice-2,600,16.2
487,7,733,441,49.0,145.0,1,Venice-2,600,16.2
487,8,905,429,109.0,257.0,1,Venice-2,600,16.2
487,9,775,437,139.0,301.0,1,Venice-2,600,16.2
487,10,1189,409,201.0,621.0,1,Venice-2,600,16.2
487,11,1573,405,187.0,445.0,1,Venice-2,600,16.2
487,12,625,423,125.0,287.0,1,Venice-2,600,16.2
487,15,415,463,41.0,107.0,1,Venice-2,600,16.2
487,16,377,457,47.0,117.0,1,Venice-2,600,16.2
487,23,561,455,37.0,81.0,1,Venice-2,600,16.2
487,24,529,459,33.0,79.0,1,Venice-2,600,16.2
487,26,1183,445,37.0,95.0,1,Venice-2,600,16.2
488,1,1339,383,343.0,691.0,1,Venice-2,600,16.233333333333334
488,2,1347,411,219.0,547.0,1,Venice-2,600,16.233333333333334
488,6,831,405,103.0,309.0,1,Venice-2,600,16.233333333333334
488,7,731,441,49.0,145.0,1,Venice-2,600,16.233333333333334
488,8,909,429,109.0,257.0,1,Venice-2,600,16.233333333333334
488,9,781,437,137.0,301.0,1,Venice-2,600,16.233333333333334
488,10,1195,409,203.0,623.0,1,Venice-2,600,16.233333333333334
488,11,1581,405,185.0,447.0,1,Venice-2,600,16.233333333333334
488,12,629,423,123.0,285.0,1,Venice-2,600,16.233333333333334
488,15,415,463,41.0,107.0,1,Venice-2,600,16.233333333333334
488,16,377,457,47.0,117.0,1,Venice-2,600,16.233333333333334
488,23,561,455,37.0,81.0,1,Venice-2,600,16.233333333333334
488,24,529,459,35.0,79.0,1,Venice-2,600,16.233333333333334
488,26,1181,445,37.0,95.0,1,Venice-2,600,16.233333333333334
489,1,1347,383,345.0,691.0,1,Venice-2,600,16.266666666666666
489,2,1351,411,219.0,547.0,1,Venice-2,600,16.266666666666666
489,6,831,405,105.0,309.0,1,Venice-2,600,16.266666666666666
489,7,729,441,49.0,143.0,1,Venice-2,600,16.266666666666666
489,8,913,429,109.0,257.0,1,Venice-2,600,16.266666666666666
489,9,785,437,137.0,301.0,1,Venice-2,600,16.266666666666666
489,10,1201,409,205.0,625.0,1,Venice-2,600,16.266666666666666
489,11,1589,405,185.0,449.0,1,Venice-2,600,16.266666666666666
489,12,633,423,123.0,285.0,1,Venice-2,600,16.266666666666666
489,15,415,465,41.0,105.0,1,Venice-2,600,16.266666666666666
489,16,377,457,47.0,117.0,1,Venice-2,600,16.266666666666666
489,23,561,455,37.0,81.0,1,Venice-2,600,16.266666666666666
489,24,529,459,35.0,79.0,1,Venice-2,600,16.266666666666666
489,26,1181,445,37.0,95.0,1,Venice-2,600,16.266666666666666
490,1,1353,383,347.0,691.0,1,Venice-2,600,16.3
490,2,1355,411,221.0,547.0,1,Venice-2,600,16.3
490,6,833,405,103.0,309.0,1,Venice-2,600,16.3
490,7,729,441,47.0,143.0,1,Venice-2,600,16.3
490,8,919,431,109.0,257.0,1,Venice-2,600,16.3
490,9,791,437,137.0,301.0,1,Venice-2,600,16.3
490,10,1207,409,207.0,627.0,1,Venice-2,600,16.3
490,11,1597,403,183.0,453.0,1,Venice-2,600,16.3
490,12,637,423,123.0,285.0,1,Venice-2,600,16.3
490,15,415,465,41.0,105.0,1,Venice-2,600,16.3
490,16,377,457,47.0,117.0,1,Venice-2,600,16.3
490,23,561,455,37.0,81.0,1,Venice-2,600,16.3
490,24,529,459,35.0,79.0,1,Venice-2,600,16.3
490,26,1181,445,37.0,95.0,1,Venice-2,600,16.3
491,1,1361,383,349.0,691.0,1,Venice-2,600,16.333333333333332
491,2,1359,411,221.0,547.0,1,Venice-2,600,16.333333333333332
491,6,833,405,105.0,309.0,1,Venice-2,600,16.333333333333332
491,7,727,441,47.0,143.0,1,Venice-2,600,16.333333333333332
491,8,923,429,109.0,257.0,1,Venice-2,600,16.333333333333332
491,9,795,437,137.0,301.0,1,Venice-2,600,16.333333333333332
491,10,1213,409,209.0,629.0,1,Venice-2,600,16.333333333333332
491,11,1607,403,179.0,455.0,1,Venice-2,600,16.333333333333332
491,12,639,423,123.0,283.0,1,Venice-2,600,16.333333333333332
491,15,415,465,41.0,105.0,1,Venice-2,600,16.333333333333332
491,16,377,457,47.0,117.0,1,Venice-2,600,16.333333333333332
491,23,561,455,37.0,81.0,1,Venice-2,600,16.333333333333332
491,24,529,459,35.0,79.0,1,Venice-2,600,16.333333333333332
491,26,1179,445,37.0,95.0,1,Venice-2,600,16.333333333333332
492,1,1369,383,351.0,691.0,1,Venice-2,600,16.366666666666667
492,2,1365,411,221.0,549.0,1,Venice-2,600,16.366666666666667
492,6,835,405,103.0,309.0,1,Venice-2,600,16.366666666666667
492,7,725,441,47.0,143.0,1,Venice-2,600,16.366666666666667
492,8,927,429,109.0,257.0,1,Venice-2,600,16.366666666666667
492,9,801,437,135.0,301.0,1,Venice-2,600,16.366666666666667
492,10,1217,409,213.0,629.0,1,Venice-2,600,16.366666666666667
492,11,1615,403,177.0,457.0,1,Venice-2,600,16.366666666666667
492,12,643,423,123.0,283.0,1,Venice-2,600,16.366666666666667
492,15,415,465,41.0,105.0,1,Venice-2,600,16.366666666666667
492,16,377,457,47.0,117.0,1,Venice-2,600,16.366666666666667
492,23,561,455,37.0,81.0,1,Venice-2,600,16.366666666666667
492,24,529,459,35.0,79.0,1,Venice-2,600,16.366666666666667
492,26,1179,445,37.0,95.0,1,Venice-2,600,16.366666666666667
493,1,1375,381,351.0,693.0,1,Venice-2,600,16.4
493,2,1369,409,221.0,551.0,1,Venice-2,600,16.4
493,6,837,405,103.0,309.0,1,Venice-2,600,16.4
493,7,723,441,47.0,143.0,1,Venice-2,600,16.4
493,8,931,429,109.0,257.0,1,Venice-2,600,16.4
493,9,805,437,135.0,301.0,1,Venice-2,600,16.4
493,10,1223,409,215.0,631.0,1,Venice-2,600,16.4
493,11,1623,403,177.0,461.0,1,Venice-2,600,16.4
493,12,647,423,123.0,283.0,1,Venice-2,600,16.4
493,15,415,465,41.0,105.0,1,Venice-2,600,16.4
493,16,377,457,47.0,117.0,1,Venice-2,600,16.4
493,23,561,455,39.0,81.0,1,Venice-2,600,16.4
493,24,529,459,35.0,79.0,1,Venice-2,600,16.4
493,26,1179,447,37.0,93.0,1,Venice-2,600,16.4
494,1,1383,381,349.0,693.0,1,Venice-2,600,16.433333333333334
494,2,1373,409,221.0,551.0,1,Venice-2,600,16.433333333333334
494,6,837,405,103.0,307.0,1,Venice-2,600,16.433333333333334
494,7,721,441,49.0,143.0,1,Venice-2,600,16.433333333333334
494,8,937,429,107.0,257.0,1,Venice-2,600,16.433333333333334
494,9,809,435,135.0,301.0,1,Venice-2,600,16.433333333333334
494,10,1229,409,217.0,633.0,1,Venice-2,600,16.433333333333334
494,11,1631,401,175.0,465.0,1,Venice-2,600,16.433333333333334
494,12,649,423,123.0,283.0,1,Venice-2,600,16.433333333333334
494,15,415,465,41.0,105.0,1,Venice-2,600,16.433333333333334
494,16,377,457,47.0,117.0,1,Venice-2,600,16.433333333333334
494,23,561,455,39.0,81.0,1,Venice-2,600,16.433333333333334
494,24,529,459,35.0,79.0,1,Venice-2,600,16.433333333333334
494,26,1179,447,37.0,93.0,1,Venice-2,600,16.433333333333334
495,1,1391,381,349.0,693.0,1,Venice-2,600,16.466666666666665
495,2,1377,409,221.0,553.0,1,Venice-2,600,16.466666666666665
495,6,839,405,101.0,307.0,1,Venice-2,600,16.466666666666665
495,7,721,441,47.0,143.0,1,Venice-2,600,16.466666666666665
495,8,941,429,109.0,257.0,1,Venice-2,600,16.466666666666665
495,9,815,435,133.0,301.0,1,Venice-2,600,16.466666666666665
495,10,1235,409,219.0,635.0,1,Venice-2,600,16.466666666666665
495,11,1639,401,173.0,467.0,1,Venice-2,600,16.466666666666665
495,12,653,423,123.0,283.0,1,Venice-2,600,16.466666666666665
495,15,415,465,41.0,105.0,1,Venice-2,600,16.466666666666665
495,16,377,457,47.0,117.0,1,Venice-2,600,16.466666666666665
495,23,561,455,39.0,81.0,1,Venice-2,600,16.466666666666665
495,24,529,459,35.0,79.0,1,Venice-2,600,16.466666666666665
495,26,1179,447,37.0,93.0,1,Venice-2,600,16.466666666666665
496,1,1397,381,349.0,693.0,1,Venice-2,600,16.5
496,2,1383,409,219.0,553.0,1,Venice-2,600,16.5
496,6,839,405,103.0,307.0,1,Venice-2,600,16.5
496,7,719,441,47.0,143.0,1,Venice-2,600,16.5
496,8,945,429,109.0,257.0,1,Venice-2,600,16.5
496,9,819,435,135.0,301.0,1,Venice-2,600,16.5
496,10,1241,409,221.0,637.0,1,Venice-2,600,16.5
496,11,1647,401,173.0,469.0,1,Venice-2,600,16.5
496,12,657,423,123.0,283.0,1,Venice-2,600,16.5
496,15,415,465,41.0,105.0,1,Venice-2,600,16.5
496,16,377,457,47.0,117.0,1,Venice-2,600,16.5
496,23,563,455,37.0,81.0,1,Venice-2,600,16.5
496,24,529,459,35.0,79.0,1,Venice-2,600,16.5
496,26,1179,447,37.0,93.0,1,Venice-2,600,16.5
497,1,1405,381,347.0,693.0,1,Venice-2,600,16.533333333333335
497,2,1387,409,219.0,555.0,1,Venice-2,600,16.533333333333335
497,6,841,405,101.0,307.0,1,Venice-2,600,16.533333333333335
497,7,717,441,47.0,141.0,1,Venice-2,600,16.533333333333335
497,8,951,429,107.0,257.0,1,Venice-2,600,16.533333333333335
497,9,825,435,133.0,301.0,1,Venice-2,600,16.533333333333335
497,10,1245,409,225.0,637.0,1,Venice-2,600,16.533333333333335
497,11,1655,401,171.0,471.0,1,Venice-2,600,16.533333333333335
497,12,661,423,121.0,283.0,1,Venice-2,600,16.533333333333335
497,15,415,465,41.0,105.0,1,Venice-2,600,16.533333333333335
497,16,377,457,47.0,117.0,1,Venice-2,600,16.533333333333335
497,23,563,455,37.0,81.0,1,Venice-2,600,16.533333333333335
497,24,531,459,35.0,79.0,1,Venice-2,600,16.533333333333335
497,26,1179,447,37.0,93.0,1,Venice-2,600,16.533333333333335
498,1,1413,381,347.0,693.0,1,Venice-2,600,16.566666666666666
498,2,1391,409,219.0,555.0,1,Venice-2,600,16.566666666666666
498,6,841,405,103.0,307.0,1,Venice-2,600,16.566666666666666
498,7,715,441,47.0,141.0,1,Venice-2,600,16.566666666666666
498,8,955,429,107.0,257.0,1,Venice-2,600,16.566666666666666
498,9,829,435,133.0,301.0,1,Venice-2,600,16.566666666666666
498,10,1251,409,227.0,639.0,1,Venice-2,600,16.566666666666666
498,11,1663,401,169.0,473.0,1,Venice-2,600,16.566666666666666
498,12,663,423,123.0,281.0,1,Venice-2,600,16.566666666666666
498,15,415,465,41.0,105.0,1,Venice-2,600,16.566666666666666
